ID,Name_lang,Description_lang,ToastDescription_lang,CovenantID,Level,Icon,Flags,UiOrder,ItemID,SpellID,MountID,TransmogID,TransmogSetID,CharTitlesID,GarrFollowerID,TransmogIllusionID,Field_12_0_0_63534_016,QuestID,PlayerConditionID
711,巨牙海民頭飾,你可以向伊斯凱拉的奧瑪普麗塔取得八種裝飾用保暖頭飾。,頭盔外觀已解鎖,14,6,4620974,8,0,0,0,0,0,0,0,0,0,0,0,0
712,巨牙海民背包,你可以向伊斯凱拉的提庫克取得十二種裝飾用貼心背包外觀。,背包外觀已解鎖,14,16,4620163,8,0,0,0,0,0,0,0,0,0,0,0,0
713,巨牙海民肩墊,你可以向伊斯凱拉的隆圖皮取得十二種裝飾用伊斯凱拉巨牙海民肩部外觀。,肩部外觀已解鎖,14,28,4621334,8,0,0,0,0,0,0,0,0,0,0,0,0
714,巨牙海民武器,你可以向伊斯凱拉的哈努取得裝飾用巨牙海民武器。,解鎖武器外觀,14,24,4183251,8,0,0,0,0,0,0,0,0,0,0,0,0
715,豺狼人背包,你可以向伊斯凱拉的斯卡普取得五種裝飾用豺狼人背包披風。,背包外觀已解鎖,14,29,4562569,8,0,0,0,0,0,0,0,0,0,0,0,0
716,訓練中的獸欄管理員,你可以向伊斯凱拉的基克取得兩種新戰寵（河獺寶寶或仰泳者木齒狸）。,寵物已解鎖,14,9,3751919,8,0,0,0,0,0,0,0,0,0,0,0,0
717,巨牙海民商人裝備,你可以向伊斯凱拉的隆圖皮取得裝飾用巨牙海民商人披風，以及裝飾用皮革商人的套裝。,皮革套裝已解鎖,14,12,4095088,8,0,0,0,0,0,0,0,0,0,0,0,0
718,雪地樂趣,你可以向伊斯凱拉東南方海嶼的基奧波取得兩種雪橇玩具。,雪橇玩具已解鎖,14,26,1247304,8,0,0,0,0,0,0,0,0,0,0,0,0
719,藍色慰藉,你可以向伊斯凱拉的隆圖皮取得藍枕套懶骨頭玩具。,玩具已解鎖,14,23,1519423,8,0,0,0,0,0,0,0,0,0,0,0,0
720,漁夫幻想,你可以向伊斯凱拉的能瓦克取得兩種釣魚主題的玩具。,魚玩具已解鎖,14,17,533422,8,0,0,0,0,0,0,0,0,0,0,0,0
721,巨牙海民外袍,你可以向伊斯凱拉的慕里克取得伊斯凱拉巨牙海民外袍。,外袍外觀已解鎖,14,21,4566513,8,0,0,0,0,0,0,0,0,0,0,0,0
723,巨牙海民裝備II,你可以向伊斯凱拉的亞維克取得一對實用的肩甲。,肩部護甲已解鎖,14,22,4095092,8,0,0,0,0,0,0,0,0,0,0,0,0
724,巨牙海民裝備I,你可以向伊斯凱拉的亞維克取得實用的護腕。,腕部護甲已解鎖,14,14,4095086,8,0,0,0,0,0,0,0,0,0,0,0,0
725,偵察巨獺,你可以向伊斯凱拉的塔托取得兩種巨獺坐騎（黃色偵察巨獺、褐色偵察巨獺）。,巨獺坐騎已解鎖,14,25,4093849,8,0,0,0,0,0,0,0,0,0,0,0,0
726,堅勇探險者,你現在可以使用名符其實的頭銜「堅勇探險者」。,解鎖頭銜,13,25,4553783,8,0,0,0,0,0,0,0,0,0,0,0,0
727,社群的一員,你可以使用「伊斯凱拉的」頭銜來展示你和巨龍群島巨牙海民的關係。,解鎖頭銜,14,30,4186580,8,0,0,0,0,0,0,0,0,0,0,0,0
728,萬物故事卷軸,你可以在巨龍群島的戶外區域冒險時，每週找到一個優秀的巨牙海民故事卷軸。這些卷軸可以交給波雅長老換取獎勵。,罕見的故事卷軸已解鎖,14,5,4549163,8,0,0,0,0,0,0,0,0,0,0,0,0
729,地城鑽研家的故事卷軸,你可以在巨龍群島的地城冒險中，每週找到一個稀有的巨牙海民故事卷軸。這些卷軸可以交給波雅長老換取獎勵。,稀有的故事卷軸已解鎖,14,15,4549162,8,0,0,0,0,0,0,0,0,0,0,0,0
733,額外補給品II,你將有額外25%的機率從花卉以及植物相關寶藏中獲得額外的巨龍群島補給品，總計可達50%。,額外補給品已解鎖,14,20,133651,8,0,0,0,0,0,0,0,0,0,0,0,0
734,額外補給品I,你將有25%的機率從花卉以及植物相關寶藏中獲得額外的巨龍群島補給品。,額外補給品已解鎖,14,8,133651,8,0,0,0,0,0,0,0,0,0,0,0,0
741,巨牙海民製皮I,你可以向伊斯凱拉的洛庫圖克取得圖樣：同盟暖心皮外套和圖樣：雪球製造器。,製皮設計圖已解鎖,14,15,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
742,巨牙海民銘文學I,你可以向伊斯凱拉的諾魯克取得技藝：高地飛龍：黑色毛髮。,銘文學技藝已解鎖,14,13,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
743,巨牙海民製皮II,你可以向伊斯凱拉的洛庫圖克取得圖樣：防震擊手套、圖樣：奢華的花草包、圖樣：璀璨的護袍和圖樣：高級剝皮師的軟帽。,製皮設計圖已解鎖,14,18,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
744,巨牙海民製皮IV,你可以向伊斯凱拉的洛庫圖克取得圖樣：原型皇家坐騎護具完成品。,製皮設計圖已解鎖,14,29,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
745,巨牙海民銘文學II,你可以向伊斯凱拉的洛庫圖克取得技藝：伊斯凱拉巨牙海民合約。,銘文學技藝已解鎖,14,25,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
746,巨牙海民製皮III,你可以向伊斯凱拉的洛庫圖克取得圖樣：巨牙海民懶骨頭。,製皮設計圖已解鎖,14,23,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
748,沃卓肯協調者,開始從沃卓肯協調者獲得名望。,解鎖沃卓肯協調者名望,15,1,4569780,8,0,0,0,0,0,0,0,0,0,0,0,0
749,泰坦聖物,你可以在泰坦、巨龍和洪荒使者寶藏中找到泰坦文物，並提升你在沃卓肯協調者的地位。將聖物帶給沃卓肯黑曜區外圍的索蘿堤斯。,泰坦文物寶藏掉落物已解鎖,15,2,3753262,8,0,0,0,0,0,0,0,0,0,0,0,0
750,巨龍烹飪,你可以向沃卓肯炙烤公羊旅店的艾如苟莎取得茶具組玩具和六樣裝飾用餐具。,烹飪玩具及工具外觀已解鎖,15,3,2264901,8,0,0,0,0,0,0,0,0,0,0,0,0
751,工匠知識I,你會從沃卓肯的多瑟諾斯那裡取得龍族工匠知識。,專業技能專精點數已解鎖,15,14,4549130,0,0,0,0,0,0,0,0,0,0,0,0,103831
753,巨龍旗幟,你可以向沃卓肯守護巨龍之座的烏納托斯取得五種巨龍旗幟玩具。,旗幟玩具已解鎖,15,27,4624619,8,0,0,0,0,0,0,0,0,0,0,0,0
754,園藝工具,你可以向沃卓肯城外同心花園的古爾佩奇取得五種園藝工具的武器外觀。,園藝工具外觀已解鎖,15,6,794468,8,0,0,0,0,0,0,0,0,0,0,0,0
755,基本龍裔護肩,你可以向沃卓肯黑曜區的護甲鍛造師泰莉絲克取得五大巨龍軍團的基礎裝飾用肩甲外觀。,肩部外觀已解鎖,15,10,3447989,8,0,0,0,0,0,0,0,0,0,0,0,0
756,火炬、書籍和瓶子,你可以向沃卓肯工匠市場的吉拉取得各種裝飾用平民用品武器外觀。,武器及副手外觀已解鎖,15,25,133742,8,0,0,0,0,0,0,0,0,0,0,0,0
757,精巧龍裔護肩,你可以向沃卓肯黑曜區的護甲鍛造師泰莉絲克取得裝飾用精巧護肩。,肩部外觀已解鎖,15,28,3395748,8,0,0,0,0,0,0,0,0,0,0,0,0
758,龍獸頭盔,你可以向沃卓肯黑曜區的護甲鍛造師泰莉絲克取得五種裝飾用龍獸頭盔。,頭盔外觀已解鎖,15,17,2906599,8,0,0,0,0,0,0,0,0,0,0,0,0
759,泰坦武器,你可以向沃卓肯黑曜區外圍的索蘿堤斯取得裝飾用泰坦造型主題武器。,解鎖武器外觀,15,13,4331966,8,0,0,0,0,0,0,0,0,0,0,0,0
760,巨龍武器,你可以向沃卓肯黑曜區的武器鍛造師科雷夫取得裝飾用巨龍造型主題武器。,解鎖武器外觀,15,29,4181037,8,0,0,0,0,0,0,0,0,0,0,0,0
761,沃卓肯協調者外袍,你可以向沃卓肯裡守護巨龍之座的烏納托斯取得沃卓肯協調者外袍。,外袍已解鎖,15,23,4569780,8,0,0,0,0,0,0,0,0,0,0,0,0
762,沃卓肯時尚,你可以向沃卓肯工匠市場的吉拉購買裝飾用沃卓肯平民套裝。,平民套裝已解鎖,15,20,4464849,8,0,0,0,0,0,0,0,0,0,0,0,0
763,協調者的一員,你可以透過「巨龍盟友」頭銜，來顯示你和沃卓肯協調者的關係。,解鎖頭銜,15,30,4569780,8,0,0,0,0,0,0,0,0,0,0,0,0
764,飛龍觀察者手稿I,透過沃卓肯流瀑崖的凱斯塔茲，可為峭壁荒野飛龍獲得四份新的飛龍觀察者手稿（鎧甲眉毛、分裂頭部犄角、臉頰有尖刺、深膚色版）。,新的飛龍觀察者手稿已解鎖,15,9,4622502,8,0,0,0,0,0,0,0,0,0,0,0,0
765,飛龍觀察者手稿II,透過沃卓肯流瀑崖的凱斯塔茲，可為峭壁荒野飛龍獲得六份新的飛龍觀察者手稿（彎鉤犄角、綴鱗斑紋、矛形尾巴、白色毛髮、四犄角下巴、腿有尖刺）。,新的飛龍觀察者手稿已解鎖,15,15,4622502,8,0,0,0,0,0,0,0,0,0,0,0,0
766,飛龍觀察者手稿III,你可以找沃卓肯流瀑崖附近的凱斯塔茲，替你的烈風迅疾龍、再生元龍和高地飛龍取得全新飛龍觀察者手稿，其可提供青銅鱗外觀。,新的飛龍觀察者手稿已解鎖,15,21,4622502,8,0,0,0,0,0,0,0,0,0,0,0,0
767,飛龍觀察者手稿IV,你可以為你的巨龍群島飛龍套用護甲，每種護甲顏色需要個別解鎖。你也可以找沃卓肯流瀑崖的凱斯塔茲取得四種全新飛龍觀察者手稿，替你的烈風迅疾龍、再生元龍、高地飛龍和峭壁荒野飛龍，提供銀色和紫色護甲選項。,新的飛龍觀察者手稿已解鎖,15,26,4571779,8,0,0,0,0,0,0,0,0,0,0,0,0
770,沃卓肯裝備I,你可以向沃卓肯黑曜區的補給官索姆取得實用的戰鬥腰帶。,腰帶護甲已解鎖,15,16,4182955,8,0,0,0,0,0,0,0,0,0,0,0,0
771,沃卓肯裝備II,你可以向沃卓肯黑曜區的補給官索姆取得實戰用頭盔。,頭盔護甲已解鎖,15,22,4182961,8,0,0,0,0,0,0,0,0,0,0,0,0
772,攻打龍禍要塞,你現在可以在甦醒海岸的攻打龍禍要塞世界事件中協助擊敗加拉登。,攻打龍禍要塞事件已解鎖,15,5,1380676,10,0,0,0,0,0,0,0,0,0,0,0,0
773,空中挑戰,解鎖巨龍群島的飛龍騎術世界任務。（需要解鎖世界任務）,飛龍騎術世界任務已解鎖,15,7,1100022,10,0,0,0,0,0,0,0,0,0,0,0,0
774,額外補給品I,你將有25%的機率從帶著補給品的人形生物身上獲得額外的巨龍群島補給品。,額外補給品已解鎖,15,11,133652,8,0,0,0,0,0,0,0,0,0,0,0,0
775,額外補給品II,你將有額外25%的機率從帶著補給品的人形生物身上獲得額外的巨龍群島補給品，總計可達50%。,額外補給品已解鎖,15,24,133652,8,0,0,0,0,0,0,0,0,0,0,0,0
779,巨龍群島補給品,到沃卓肯找烏納托斯，領取沃卓肯協調者補給包。,巨龍群島補給品,15,4,4549224,8,0,0,0,0,0,0,0,0,0,0,0,0
780,巨龍群島補給品,到沃卓肯找烏納托斯，領取沃卓肯協調者補給包。,巨龍群島補給品,15,8,4549224,8,0,0,0,0,0,0,0,0,0,0,0,0
781,巨龍群島補給品,到沃卓肯找烏納托斯，領取沃卓肯協調者補給包。,巨龍群島補給品,15,14,4549224,8,0,198868,0,0,0,0,0,0,0,1,0,0
785,幼龍獲救。,你可以向沃卓肯翡翠區的園丁卡馬取得赤紅元龍幼龍或小魔咬戰寵。,戰寵已解鎖,15,18,4452485,8,0,0,0,0,0,0,0,0,0,0,0,0
786,龍族工程學I,你可以向沃卓肯的多瑟諾斯取得結構圖：技工裝置：接地電路。,工程學結構圖已解鎖,15,11,134942,8,0,0,0,0,0,0,0,0,0,0,0,96829
787,巨牙海民珠寶設計I,你可以向伊斯凱拉的洛庫圖克取得設計圖：卡魯耶克刻像、設計圖：專家的雅立史紅晶、設計圖：鋒利的伊瑟翡翠、設計圖：輻光的雅立史紅晶、設計圖：充能的伊瑟翡翠。,珠寶設計圖已解鎖,14,10,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
790,遠征隊附魔I,你可以向龍鱗基地的瑪果爾老大取得公式：附魔披風 - 優雅迴避和公式：附魔靴子 - 騎士的慰藉。,附魔公式已解鎖,13,9,1392955,8,0,0,0,0,0,0,0,0,0,0,0,96831
791,遠征隊烹飪,你可以向龍鱗基地的瑪果爾老大取得食譜：配菜沙拉。,烹飪食譜已解鎖,13,13,1500870,8,0,0,0,0,0,0,0,0,0,0,0,100167
792,獵者的呼喚I,與席卡半人馬共同狩獵！,半人馬狩獵已解鎖,12,5,236180,10,0,0,0,0,0,0,0,0,0,0,0,0
793,半人馬武裝I,你可以向莫魯凱的蹄鐵匠榮妲兒取得十二種裝飾用頭盔外觀。,頭盔外觀已解鎖,12,7,4566663,8,0,0,0,0,0,0,0,0,0,0,0,0
794,半人馬附魔,你可以向莫魯凱的軍需官胡森取得公式：附魔靴子 - 平原跑者之風和公式：附魔胸甲 - 持久力量。,新配方已解鎖,12,8,237019,8,0,0,0,0,0,0,0,0,0,0,0,96831
795,飛龍觀察者手稿I,透過莫魯凱的軍需官胡森，可為烈風迅疾龍獲的四份新的飛龍觀察者手稿（犄角下顎、黃犄角、脖子有羽毛、公牛犄角）。,新的飛龍觀察者手稿已解鎖,12,6,4549190,8,0,0,0,0,0,0,0,0,0,0,0,0
796,替代馬蹄,你可以回去找雍伊爾溫泉的菈迪亞，協助培育雷霆蜥蜴，以贏得它的忠誠（並最終將其作為坐騎）。|n|n你必須先完成開始於「不滿的學徒」任務的任務線，此任務可從莫魯凱的風之賢者歐德溫那裏取得。,雷脊踏地者任務線已解鎖,12,9,4008180,8,0,0,0,0,0,0,0,0,0,0,0,0
797,狩獵效率I,你將有25%的機率從擊敗的野獸身上獲得額外的巨龍群島補給品。,額外補給品已解鎖,12,12,236995,8,0,0,0,0,0,0,0,0,0,0,0,0
798,艾拉格風石,你可以向莫魯凱的軍需官胡森取得艾拉格風石碎片。可讓你回到艾拉格營地當前的位置。,解鎖艾拉格風石碎片,12,11,132845,8,0,200613,0,0,0,0,0,0,0,1,0,0
799,友善的蹄鐵匠,你可以向莫魯凱的軍需官胡森取得實戰用長靴。,腳部護甲已解鎖,12,11,346946,8,0,0,0,0,0,0,0,0,0,0,0,0
803,半人馬武裝II,你可以向莫魯凱的蹄鐵匠榮妲兒取得十二種莫魯克裝飾用肩部外觀。,肩部外觀已解鎖,12,13,4566613,8,0,0,0,0,0,0,0,0,0,0,0,0
804,半人馬鍊金術I,你可以從莫魯凱的軍需官胡森取得配方：快捷鍊金石。,鍊金術配方已解鎖,12,13,1500868,8,0,0,0,0,0,0,0,0,0,0,0,96830
805,龍族附魔,你可以向沃卓肯的多瑟諾斯取得公式：附魔披風 - 返家速度和公式：附魔靴子 - 看守者的壤土。,附魔公式已解鎖,15,11,134942,8,0,0,0,0,0,0,0,0,0,0,0,96831
806,龍族鍊金術,你可以向沃卓肯的多瑟諾斯取得公式：永續鍊金石。,鍊金術配方已解鎖,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,0,96830
807,龍族鍛造I,你可以向沃卓肯的多瑟諾斯取得設計圖：黑曜灼燒巨刃劍和設計圖：黑曜灼燒塑能錘。,鍛造設計圖已解鎖,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,0,96828
808,龍族裁縫I,你可以向沃卓肯的多瑟諾斯取得圖樣：藍織布軟靴和圖樣：時織布束帶。,裁縫圖樣已解鎖,15,14,134942,8,0,0,0,0,0,0,0,0,0,0,0,96826
809,龍族鍛造II,你可以向沃卓肯的多瑟諾斯取得設計圖：卡茲格羅岩鐮刀、設計圖：卡茲格羅岩針線組，以及設計圖：卡茲格羅岩製皮師工具組。,鍛造設計圖已解鎖,15,19,134942,8,0,0,0,0,0,0,0,0,0,0,0,96828
810,龍族工程學II,你可以向沃卓肯的多瑟諾斯取得結構圖：卡茲格羅岩挖掘者盔帽和結構圖：寶石匠的卡茲格羅岩鉗。,工程學結構圖已解鎖,15,19,134942,8,0,0,0,0,0,0,0,0,0,0,0,96829
811,龍族裁縫II,你可以向沃卓肯的多瑟諾斯取得圖樣：大師的荒紋布園藝帽、圖樣：大師的荒紋布附魔師帽，以及圖樣：大師的荒紋布鍊金師長袍。,裁縫圖樣已解鎖,15,19,134942,8,0,0,0,0,0,0,0,0,0,0,0,96826
812,龍族裁縫III,你可以向沃卓肯的多瑟諾斯取得圖樣：時織布材料袋。,裁縫圖樣已解鎖,15,23,134942,8,0,0,0,0,0,0,0,0,0,0,0,96826
813,龍族裁縫IV,你可以向沃卓肯的多瑟諾斯取得圖樣：時光旅行坐墊。,裁縫圖樣已解鎖,15,28,134942,8,0,0,0,0,0,0,0,0,0,0,0,96826
814,龍族銘文學I,你可以向沃卓肯的多瑟諾斯取得技藝：峭壁荒野飛龍：紅色毛髮。,銘文學技藝已解鎖,15,15,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
815,龍族銘文學II,你可以向沃卓肯的多瑟諾斯取得技藝：合約：沃卓肯協調者。,銘文學技藝已解鎖,15,23,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
816,龍族銘文學III,你可以向沃卓肯的多瑟諾斯取得技藝：幻象羊皮紙：迴旋微風。,銘文學技藝已解鎖,15,28,134942,8,0,0,0,0,0,0,0,0,0,0,0,96832
817,巨牙海民附魔,你可以向伊斯凱拉的洛庫圖克取得公式：附魔披風 - 復原汲取和公式：附魔胸甲 - 迅速敏捷。,附魔公式已解鎖,14,10,237019,8,0,0,0,0,0,0,0,0,0,0,0,96831
818,巨牙海民珠寶設計II,你可以向伊斯凱拉的洛庫圖克取得設計圖：夢旅者塑像和設計圖：織法者塑像。,珠寶設計圖已解鎖,14,15,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
819,巨牙海民珠寶設計III,你可以向伊斯凱拉的洛庫圖克取得設計圖：細字三焦鏡以及設計圖：共鳴集中。,珠寶設計圖已解鎖,14,18,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96833
820,巨牙海民烹飪,你可以向莫伊斯凱拉的洛庫圖克取得設計圖：出奇鋒利的切割刀。,烹飪食譜已解鎖,14,15,1500870,8,0,0,0,0,0,0,0,0,0,0,0,100167
821,龍鱗遠征隊披風,你可以向龍鱗基地的探路者傑布取得裝飾用龍鱗遠征隊披風。,披風外觀已解鎖,13,4,4291723,8,0,0,0,0,0,0,0,0,0,0,0,0
822,半人馬鍛造I,你可以向莫魯凱的軍需官胡森取得設計圖：黑曜灼燒長戟、設計圖：黑曜灼燒符文斧和設計圖：黑曜灼燒打臉拳。,鍛造設計圖已解鎖,12,13,1500868,8,0,0,0,0,0,0,0,0,0,0,0,96828
823,半人馬製皮I,你可以向莫魯凱的軍需官胡森取得圖樣：先祖露滴護肩和圖樣：桑索克可汗的同盟腿甲。,製皮設計圖已解鎖,12,13,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
824,半人馬的夥伴,你可以從莫魯凱的軍需官胡森那裡取得助蹄者戰寵。,解鎖助蹄者,12,8,4033840,8,0,0,0,0,0,0,0,0,0,0,0,0
825,飛龍觀察者手稿II,透過莫魯凱的軍需官胡森，可為烈風迅疾龍獲得四份新的飛龍觀察者手稿（尖刺尾巴、長口鼻、頭部有毛、背上有羽毛）。,新的飛龍觀察者手稿已解鎖,12,15,4549190,8,0,0,0,0,0,0,0,0,0,0,0,0
826,半人馬銘文學I,你可以向莫魯凱的軍需官胡森取得技藝：烈風迅疾龍：黑毛皮。,銘文學技藝已解鎖,12,15,4549190,8,0,0,0,0,0,0,0,0,0,0,0,96832
827,狩獵的呼喚III,與莫魯克半人馬一同狩獵時，你可以選擇一個獵人的祝福(在莫魯凱的訓練師弗羅尊那邊選擇)。,解鎖狩獵祝福,12,10,135879,8,0,0,0,0,0,0,0,0,0,0,0,0
828,釣魚洞,你可以在巨龍群島各地的釣魚洞中找到有獨特活動的稀有魚群。,釣魚洞已解鎖,14,4,236826,10,0,0,0,0,0,0,0,0,0,0,0,0
829,狩獵的呼喚IV,你的狩獵夥伴可以獲得一個你所選定的新技能(在莫魯凱的訓練師弗羅尊那邊選擇)。,解鎖狩獵夥伴技能,12,12,135881,8,0,0,0,0,0,0,0,0,0,0,0,0
830,雍亞拉的友誼,透過莫魯凱的軍需官胡森的協助，開啟莫魯克風鷹快遞網路。,快遞風鷹已解鎖,12,14,1029578,8,0,194885,0,0,0,0,0,0,0,1,0,0
831,狩獵的呼喚V,與莫魯克半人馬一起狩獵時，你變得更強大。,強化狩獵能力,12,16,1033494,8,0,0,0,0,0,0,0,0,0,0,0,0
832,半人馬武裝III,你可以向莫魯凱的武器大師阿露姆取得裝飾用的半人馬武器和盾牌造型。,武器外觀已解鎖,12,17,4638439,8,0,0,0,0,0,0,0,0,0,0,0,0
834,狩獵效率II,你將有額外25%的機率從被擊敗的野獸身上獲得額外的巨龍群島補給品，總計可達50%。,額外補給品已解鎖,12,18,236995,8,0,0,0,0,0,0,0,0,0,0,0,0
835,半人馬製皮II,你可以向莫魯凱的軍需官胡森取得圖樣：高級鍊金師之帽、圖樣：防火圍裙、圖樣：精工罩衫和圖樣：強化背包。,製皮設計圖已解鎖,12,18,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
836,半人馬鍛造II,你可以向莫魯凱的軍需官胡森取得設計圖：卡茲格羅岩製皮師小刀和設計圖：卡茲格羅岩剝皮小刀。,鍛造設計圖已解鎖,12,18,1500868,8,0,0,0,0,0,0,0,0,0,0,0,96828
837,飛龍觀察者手稿III,透過莫魯凱的軍需官胡森，可獲得兩份新的飛龍觀察者手稿，為再生元龍、高地飛龍和峭壁荒野飛龍提供綠鱗選項。,新的飛龍觀察者手稿已解鎖,12,19,4549190,8,0,0,0,0,0,0,0,0,0,0,0,0
838,狩獵的呼喚VI,與莫魯克半人馬一起狩獵時，你變得更為強大。,強化狩獵能力,12,20,611424,8,0,0,0,0,0,0,0,0,0,0,0,0
839,狩獵的呼喚VII,與莫魯克半人馬一起狩獵時，你變得更加強大。,強化狩獵能力,12,22,236362,8,0,0,0,0,0,0,0,0,0,0,0,0
840,狩獵的呼喚VIII,你可以向莫魯凱的軍需官胡森取得席卡狩獵號角，以便在巨龍群島的戶外區域冒險時，使用你的莫魯克狩獵技能。,進階狩獵能力,12,23,136034,8,0,0,0,0,0,0,0,0,0,0,0,0
841,風之認可,在莫魯凱拜訪大可汗瑪托拉‧薩列斯之後，你可以使用適合的頭銜，展示你與莫魯克半人馬結盟的關係。,解鎖新頭銜,12,25,4639174,8,0,0,0,0,0,0,0,0,0,0,0,0
842,莫魯克錦旗,你可以向莫魯凱的蹄鐵匠榮妲兒取得數個半人馬氏族的錦旗。,解鎖半人馬錦旗,12,21,4639175,8,0,0,0,0,0,0,0,0,0,0,0,0
843,半人馬銘文學II,你可以向莫魯凱的軍需官胡森取得技藝：合約：莫魯克半人馬。,銘文學技藝已解鎖,12,22,4549190,8,0,0,0,0,0,0,0,0,0,0,0,96832
844,半人馬鍊金術II,你可以向莫魯凱的軍需官胡森取得配方：狂喜薰香。,鍊金術配方已解鎖,12,22,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96830
845,半人馬製皮III,你可以向莫魯凱的軍需官胡森取得圖樣：原型探險者的坐騎護具完成品。,製皮設計圖已解鎖,12,22,1500870,8,0,0,0,0,0,0,0,0,0,0,0,96827
846,半人馬鍛造III,你可以向莫魯凱的軍需官胡森取得設計圖：原型探險者的坐騎護具框架。,鍛造設計圖已解鎖,12,22,4549162,8,0,0,0,0,0,0,0,0,0,0,0,96828
847,盟友的護甲,你可以向莫魯凱的軍需官胡森取得實戰用胸甲。,解鎖胸甲,12,24,4638378,8,0,0,0,0,0,0,0,0,0,0,0,0
